,datetime,et,p,t,obs
181,1981-07-01,0.0028555023,6.083626e-05,14.889011,273.0
182,1981-07-02,0.003454324,0.007982464,18.135399,202.0
183,1981-07-03,0.0027121354,0.0019107491,14.051003,163.0
184,1981-07-04,0.0029794662,0.0015365098,15.657062,205.0
185,1981-07-05,0.0033421074,0.00078637555,17.641153,169.0
186,1981-07-06,0.003340639,0.0,17.654821,196.0
187,1981-07-07,0.0035206878,0.0,18.584639,148.0
188,1981-07-08,0.0042499127,0.0,21.897718,132.0
189,1981-07-09,0.004223638,0.002746006,21.816994,134.0
190,1981-07-10,0.0036940149,0.0069723693,19.495853,157.0
191,1981-07-11,0.003312941,0.0017189556,17.639708,213.0
192,1981-07-12,0.003097852,0.0019892997,16.516088,156.0
193,1981-07-13,0.00296387,0.0034301092,15.791972,159.0
194,1981-07-14,0.0031418826,0.00053828396,16.817303,132.0
195,1981-07-15,0.0030101272,0.00093541347,16.116993,129.0
196,1981-07-16,0.0031345987,0.007461362,16.846432,113.0
197,1981-07-17,0.0026663127,0.0019364674,14.136489,113.0
198,1981-07-18,0.0025101402,0.003403604,13.157851,127.0
199,1981-07-19,0.0025433002,0.0015763467,13.411688,143.0
200,1981-07-20,0.002922845,0.0056548747,15.802362,140.0
201,1981-07-21,0.0029683295,0.0026276927,16.108265,133.0
202,1981-07-22,0.0030667076,0.0023947672,16.703732,132.0
203,1981-07-23,0.00275132,0.004268055,14.904031,138.0
204,1981-07-24,0.0025913576,0.0032878122,13.935724,204.0
205,1981-07-25,0.0023921432,0.007284095,12.636006,254.0
206,1981-07-26,0.0026725864,0.002589115,14.540824,218.0
207,1981-07-27,0.002903965,0.00036843706,15.998918,221.0
208,1981-07-28,0.0029954142,0.0,16.576197,187.0
209,1981-07-29,0.0032427125,0.0,17.987883,146.0
210,1981-07-30,0.0033189496,0.0,18.388653,145.0
211,1981-07-31,0.0045535536,0.0,24.065916,130.0
212,1981-08-01,0.003800438,0.00088880566,21.136436,127.0
213,1981-08-02,0.0035783304,0.007411097,20.135641,96.0
214,1981-08-03,0.0036110529,0.005380568,20.349705,131.0
215,1981-08-04,0.0037438208,0.0,21.042141,151.0
216,1981-08-05,0.0041399384,0.0,22.882914,120.0
217,1981-08-06,0.004073793,0.0070550325,22.667828,120.0
218,1981-08-07,0.0036083078,0.0009024439,20.578703,77.0
219,1981-08-08,0.0033825089,0.006785428,19.509184,104.0
220,1981-08-09,0.0029551918,0.0070739025,17.233982,77.0
221,1981-08-10,0.0028620607,0.004019641,16.741322,238.0
222,1981-08-11,0.0028453937,0.008112919,16.70536,324.0
223,1981-08-12,0.0029756937,0.0,17.532537,428.0
224,1981-08-13,0.0031389368,0.0,18.52987,330.0
225,1981-08-14,0.0034545823,0.0,20.252695,257.0
226,1981-08-15,0.003645531,0.0,21.257471,199.0
227,1981-08-16,0.0026407375,0.00026408804,15.692597,156.0
228,1981-08-17,0.0023055163,0.0,13.507753,144.0
229,1981-08-18,0.002517219,0.0,15.064441,104.0
230,1981-08-19,0.002812353,0.0,17.015045,104.0
231,1981-08-20,0.0022725272,0.01396432,13.442965,91.0
232,1981-08-21,0.00224511,0.00083594845,13.3273945,129.0
233,1981-08-22,0.0024955522,0.003231948,15.173092,113.0
234,1981-08-23,0.0022240435,0.0,13.305571,132.0
235,1981-08-24,0.0023512663,0.0,14.310583,132.0
236,1981-08-25,0.002414915,0.0,14.838885,127.0
237,1981-08-26,0.0025580355,0.00052052585,15.885436,91.0
238,1981-08-27,0.0025294388,0.0,15.769547,91.0
239,1981-08-28,0.002547811,0.0,15.960428,82.0
240,1981-08-29,0.0025386189,0.0,15.968509,77.0
241,1981-08-30,0.002346139,0.0,14.695288,77.0
242,1981-08-31,0.0025251373,0.0,15.993346,77.0
243,1981-09-01,0.0020992833,0.00038417566,14.556611,82.0
244,1981-09-02,0.002124251,0.0,14.829454,225.0
245,1981-09-03,0.0019927423,0.0,13.8177395,170.0
246,1981-09-04,0.001969687,0.0,13.696895,91.0
247,1981-09-05,0.002065376,0.0,14.583438,113.0
248,1981-09-06,0.0022114047,0.0,15.82849,61.0
249,1981-09-07,0.0026705624,0.0,19.174717,77.0
250,1981-09-08,0.0025896938,0.0,18.720713,55.0
251,1981-09-09,0.0020909354,0.0016252577,15.090231,55.0
252,1981-09-10,0.0024079508,0.0,17.603884,82.0
253,1981-09-11,0.0023853714,0.00038758648,17.533018,77.0
254,1981-09-12,0.0020862068,0.004829957,15.310117,91.0
255,1981-09-13,0.0017837954,0.00031585724,12.723237,82.0
256,1981-09-14,0.0017032565,0.0,12.025147,77.0
257,1981-09-15,0.0019050591,0.012158536,13.987851,77.0
258,1981-09-16,0.0020005032,0.0,14.915819,82.0
259,1981-09-17,0.0017954035,0.0,13.152308,82.0
260,1981-09-18,0.0022156755,0.013970596,16.846416,82.0
261,1981-09-19,0.002191453,0.005784891,16.738245,77.0
262,1981-09-20,0.002569315,0.000789841,19.603268,82.0
263,1981-09-21,0.0022522274,0.0039774226,17.385504,77.0
264,1981-09-22,0.0020693392,0.025456743,16.00623,173.0
265,1981-09-23,0.0016876296,0.0,12.608428,310.0
266,1981-09-24,0.0016656202,0.0,12.470948,439.0
267,1981-09-25,0.0019006698,0.0007352178,14.808404,410.0
268,1981-09-26,0.0019645093,0.023311708,15.457354,251.0
269,1981-09-27,0.0014221108,0.0,10.044903,256.0
270,1981-09-28,0.0015694224,0.0001522102,11.7952585,275.0
271,1981-09-29,0.0014630442,0.0,10.6901865,311.0
272,1981-09-30,0.0013474997,0.0,9.3952,224.0
273,1981-10-01,0.0013197247,0.0,12.788425,213.0
274,1981-10-02,0.0011594451,0.0052258414,10.700967,168.0
275,1981-10-03,0.0010934309,0.0072665545,9.777649,186.0
276,1981-10-04,0.0012430775,0.0025748285,12.0051985,217.0
277,1981-10-05,0.001376625,0.004243479,13.82901,247.0
278,1981-10-06,0.0015298359,0.005707388,15.7135725,340.0
279,1981-10-07,0.0011422429,0.0,10.872492,493.0
280,1981-10-08,0.001168181,0.0,11.358752,414.0
281,1981-10-09,0.0012883903,0.008146176,13.077039,239.0
282,1981-10-10,0.0011083831,0.01881849,10.578424,267.0
283,1981-10-11,0.0009133877,0.0011604117,7.474038,434.0
284,1981-10-12,0.0008272984,0.004029689,5.864183,816.0
285,1981-10-13,0.0007976782,0.0,5.3769755,974.0
286,1981-10-14,0.00088853406,0.011506185,7.2082953,725.0
287,1981-10-15,0.00091377523,0.015261245,7.559468,661.0
288,1981-10-16,0.00086493196,0.0,6.828836,1560.0
289,1981-10-17,0.0012649845,0.0013501982,13.42143,2210.0
290,1981-10-18,0.0011651175,0.0022551413,12.161463,2250.0
291,1981-10-19,0.0009820766,0.0017003642,9.3708105,1210.0
292,1981-10-20,0.00085857225,0.0085398005,7.182862,988.0
293,1981-10-21,0.0007178973,0.00014097893,4.32323,980.0
294,1981-10-22,0.0007408921,0.0031178677,4.9459147,921.0
295,1981-10-23,0.0006892422,0.0014037417,3.8222067,856.0
296,1981-10-24,0.0007577548,0.0007456631,5.501341,751.0
297,1981-10-25,0.00076126517,0.005605635,5.652883,778.0
298,1981-10-26,0.0007240562,0.0003336626,4.8997927,721.0
299,1981-10-27,0.00073899043,0.0008714086,5.3431215,721.0
300,1981-10-28,0.00082864205,0.0069946446,7.342078,679.0
301,1981-10-29,0.00093845895,0.009497601,9.499325,557.0
302,1981-10-30,0.00094670244,0.0093328655,9.727309,595.0
303,1981-10-31,0.0010437386,0.0031168065,11.4862385,635.0
304,1981-11-01,0.00092657557,0.0014049945,12.67599,799.0
305,1981-11-02,0.00086243346,0.0,11.549002,824.0
306,1981-11-03,0.00074756064,0.0,9.194505,729.0
307,1981-11-04,0.0007585405,0.0,9.496429,622.0
308,1981-11-05,0.00063193176,0.0,6.5108557,536.0
309,1981-11-06,0.00059176853,0.0014411713,5.53111,467.0
310,1981-11-07,0.00044734523,0.0,0.94854134,413.0
311,1981-11-08,0.00040951165,0.0,-0.30368242,376.0
312,1981-11-09,0.0004179046,0.0,0.07582605,362.0
313,1981-11-10,0.00041809975,0.00073432067,0.15692548,348.0
314,1981-11-11,0.00048594305,0.0023625386,2.6247683,311.0
315,1981-11-12,0.0006038631,0.0019030798,6.377925,303.0
316,1981-11-13,0.00055879104,0.0023456723,5.1156597,312.0
317,1981-11-14,0.00050802325,0.00012096708,3.5664937,301.0
318,1981-11-15,0.00042487032,0.0,0.71982014,308.0
319,1981-11-16,0.0003891592,0.0,-0.5228902,276.0
320,1981-11-17,0.0005239244,0.005296041,4.3129272,266.0
321,1981-11-18,0.0006685548,0.001189134,8.548928,257.0
322,1981-11-19,0.00069558347,0.0022450986,9.243313,242.0
323,1981-11-20,0.000734994,0.0,10.30247,279.0
324,1981-11-21,0.00073490216,0.0003830026,10.389069,288.0
325,1981-11-22,0.00068098016,0.0,9.148486,280.0
326,1981-11-23,0.00066595565,0.0042043407,8.772736,261.0
327,1981-11-24,0.00048328348,0.0,3.3997884,264.0
328,1981-11-25,0.00042545877,0.0,1.3496948,282.0
329,1981-11-26,0.0004726643,0.0005399473,3.1944172,313.0
330,1981-11-27,0.0005131403,0.013821711,4.602057,285.0
331,1981-11-28,0.00046663207,0.0051018177,3.0762393,320.0
332,1981-11-29,0.00045972897,0.0030117845,2.874805,640.0
333,1981-11-30,0.00049187534,0.017487712,4.067792,773.0
334,1981-12-01,0.00032702473,0.0020368109,2.445395,1120.0
335,1981-12-02,0.0003112499,0.00042161148,1.4564444,1510.0
336,1981-12-03,0.00031704406,0.0036426352,2.065205,1340.0
337,1981-12-04,0.00034311775,0.0075742407,3.2286956,997.0
338,1981-12-05,0.00030635673,0.004141843,1.4536002,887.0
339,1981-12-06,0.0003306074,0.008617875,2.6638925,980.0
340,1981-12-07,0.00035968702,0.01555744,3.9806306,922.0
341,1981-12-08,0.00033624598,0.01137971,2.7711782,963.0
342,1981-12-09,0.0002966901,0.0024291286,0.6681224,1770.0
343,1981-12-10,0.00031505412,0.0038685545,1.5584077,1890.0
344,1981-12-11,0.00034421953,0.0073069674,2.878222,1570.0
