,datetime,et,p,t,obs
1446,1984-12-17,0.00071200565,0.0011273228,3.9250143,1219.0
1447,1984-12-18,0.0006781536,0.010979573,3.0640059,1028.0
1448,1984-12-19,0.0005671679,0.00045987155,0.5788936,988.0
1449,1984-12-20,0.00061134854,0.001243228,1.784248,943.0
1450,1984-12-21,0.0006215446,0.003041925,1.8937578,914.0
1451,1984-12-22,0.00041169164,0.0,-4.5253754,878.0
1452,1984-12-23,0.0004290432,0.000118478594,-3.8852837,787.0
1453,1984-12-24,0.00048683913,0.012969142,-1.8436558,733.0
1454,1984-12-25,0.00051994185,0.002740936,-0.83488774,733.0
1455,1984-12-26,0.00045042735,0.0,-2.9963741,708.0
1456,1984-12-27,0.00043065345,0.00019939255,-3.710492,694.0
1457,1984-12-28,0.0004321502,0.0,-3.7239404,688.0
1458,1984-12-29,0.00038258155,0.0,-5.952992,623.0
1459,1984-12-30,0.0003280974,0.0,-8.5798645,606.0
1460,1984-12-31,0.00032008812,0.0033707854,-8.794201,577.0
1461,1985-01-01,0.00044181812,0.0060831136,-3.2756484,559.0
1462,1985-01-02,0.0003954028,0.0037722979,-5.373348,541.0
1463,1985-01-03,0.00031911532,0.0031312048,-8.748785,530.0
1464,1985-01-04,0.00026923753,0.0022426145,-12.276397,547.0
1465,1985-01-05,0.00019802607,0.0,-18.506153,558.0
1466,1985-01-06,0.00017353887,0.0,-21.92899,530.0
1467,1985-01-07,0.00019961975,0.0,-18.530174,518.0
1468,1985-01-08,0.00019997309,0.0,-18.867928,560.0
1469,1985-01-09,0.00020020048,0.0,-18.429567,532.0
1470,1985-01-10,0.00024064542,0.0,-14.284389,484.0
1471,1985-01-11,0.00021301571,0.0,-17.021187,499.0
1472,1985-01-12,0.00026649714,0.0008959432,-12.40826,503.0
1473,1985-01-13,0.0003285488,0.005135747,-9.357529,501.0
1474,1985-01-14,0.00034924306,0.0044473377,-8.7793,481.0
1475,1985-01-15,0.00039613922,0.008248662,-6.7221684,480.0
1476,1985-01-16,0.00039697727,0.00026599035,-6.875799,489.0
1477,1985-01-17,0.0004895639,0.00054741953,-3.1314998,476.0
1478,1985-01-18,0.00053216267,0.003827393,-1.299475,483.0
1479,1985-01-19,0.00058497756,0.0010653414,0.10057047,488.0
1480,1985-01-20,0.0005830608,0.0011459013,0.09658875,484.0
1481,1985-01-21,0.0006549009,0.0068785283,1.9224572,477.0
1482,1985-01-22,0.0007987455,0.016941471,4.7197886,563.0
1483,1985-01-23,0.0006946934,0.023432083,2.0877984,1051.0
1484,1985-01-24,0.0004215431,0.00040574363,-5.5333047,1179.0
1485,1985-01-25,0.0004936689,0.0040421793,-2.5840561,1000.0
1486,1985-01-26,0.0005970688,0.008216965,0.3636721,991.0
1487,1985-01-27,0.00050145393,0.00033310824,-3.0317652,1063.0
1488,1985-01-28,0.00054441625,0.0015468157,-1.3544997,980.0
1489,1985-01-29,0.00057896203,0.00035514962,-0.35934713,909.0
1490,1985-01-30,0.0007086675,0.0017184501,2.6040833,836.0
1491,1985-01-31,0.0007702214,0.008330089,3.816187,865.0
1492,1985-02-01,0.0011441635,0.005623356,4.5427384,1235.0
1493,1985-02-02,0.0011278905,0.0095885685,4.201613,1379.0
1494,1985-02-03,0.000828642,0.0,-0.6490777,1498.0
1495,1985-02-04,0.0007709149,0.0,-1.7322173,1214.0
1496,1985-02-05,0.00088401267,0.0,0.38425234,1117.0
1497,1985-02-06,0.0010361488,0.0009234929,2.7034967,1076.0
1498,1985-02-07,0.000880355,0.0,0.14228493,1109.0
1499,1985-02-08,0.0010724867,0.010788828,3.1067784,1110.0
1500,1985-02-09,0.0010898707,0.01888273,3.2124848,1297.0
1501,1985-02-10,0.0007633672,0.00067003403,-2.5639384,1297.0
1502,1985-02-11,0.00061014196,0.0,-5.9107256,1169.0
1503,1985-02-12,0.000566655,0.00031205383,-7.0098066,1096.0
1504,1985-02-13,0.00079169293,0.005083575,-1.7778794,1053.0
1505,1985-02-14,0.00086283917,0.014029578,-0.6076541,1022.0
1506,1985-02-15,0.0005704288,0.004783606,-7.2534676,1047.0
1507,1985-02-16,0.00061699236,0.0067347586,-5.901421,986.0
1508,1985-02-17,0.0005969876,0.004946768,-6.4865713,932.0
1509,1985-02-18,0.00043979273,0.0,-11.480233,856.0
1510,1985-02-19,0.00043908498,0.0,-11.538742,808.0
1511,1985-02-20,0.00048001992,0.0,-10.085458,830.0
1512,1985-02-21,0.00059586036,0.0,-6.6722097,789.0
1513,1985-02-22,0.0005680154,0.0,-7.5106034,753.0
1514,1985-02-23,0.00077775156,0.0,-2.7556257,737.0
1515,1985-02-24,0.0009369836,0.0,-0.16526322,736.0
1516,1985-02-25,0.0011509567,0.0,2.8455207,729.0
1517,1985-02-26,0.0012259941,0.0,3.7464657,715.0
1518,1985-02-27,0.0012556989,0.0,4.1046844,714.0
1519,1985-02-28,0.0012004621,0.0,3.3421524,735.0
1520,1985-03-01,0.0011073219,0.0024433448,3.593332,737.0
1521,1985-03-02,0.00093514513,0.0123887155,0.90115476,930.0
1522,1985-03-03,0.0009756475,0.00083793985,1.4401932,946.0
1523,1985-03-04,0.0010841098,0.004256848,2.9895513,870.0
1524,1985-03-05,0.0010755681,0.002444211,2.8620105,868.0
1525,1985-03-06,0.0011006827,0.00210248,3.1688983,892.0
1526,1985-03-07,0.001094597,4.6834986e-05,3.0019689,883.0
1527,1985-03-08,0.0010895726,0.0,2.8757627,818.0
1528,1985-03-09,0.00091638527,0.0,0.15882419,798.0
1529,1985-03-10,0.0008593571,0.0,-0.8827007,763.0
1530,1985-03-11,0.0008048665,0.0,-1.8927038,728.0
1531,1985-03-12,0.00083027466,0.0,-1.4897369,706.0
1532,1985-03-13,0.0010231958,0.0,1.4986246,687.0
1533,1985-03-14,0.0009848882,0.0031435115,0.88422394,702.0
1534,1985-03-15,0.0008624384,0.0016098021,-1.1167593,689.0
1535,1985-03-16,0.00082670077,0.0056198617,-1.823609,663.0
1536,1985-03-17,0.0007759142,0.0065345597,-2.8202598,631.0
1537,1985-03-18,0.0007049604,0.0071915295,-4.2322683,627.0
1538,1985-03-19,0.00064135646,0.0,-5.6245494,620.0
1539,1985-03-20,0.00083566026,0.00047160068,-1.8159025,625.0
1540,1985-03-21,0.0010279157,0.01021566,1.011601,618.0
1541,1985-03-22,0.0011470634,0.005497807,2.6397734,616.0
1542,1985-03-23,0.0010396729,0.002071063,1.0615422,638.0
1543,1985-03-24,0.0010852879,0.0006162913,1.6355362,667.0
1544,1985-03-25,0.0013051816,0.003283401,4.467376,639.0
1545,1985-03-26,0.0013170348,0.003163032,4.588436,663.0
1546,1985-03-27,0.0010853246,0.0075363456,1.4661106,730.0
1547,1985-03-28,0.0009260662,0.0,-0.9306582,736.0
1548,1985-03-29,0.0011311063,0.0,1.9018018,689.0
1549,1985-03-30,0.0014849914,0.0,6.1862545,684.0
1550,1985-03-31,0.001411186,0.002201816,5.296171,666.0
1551,1985-04-01,0.0020653438,0.0010565486,9.218524,672.0
1552,1985-04-02,0.0019264448,0.0,8.095513,676.0
1553,1985-04-03,0.0020098027,0.0,8.699196,723.0
1554,1985-04-04,0.0022717263,0.0,10.55143,726.0
1555,1985-04-05,0.002018136,0.005201532,8.4650755,744.0
1556,1985-04-06,0.0017237554,0.009037188,5.921808,742.0
1557,1985-04-07,0.0019939498,0.010727691,8.243066,755.0
1558,1985-04-08,0.0019811792,0.013769709,8.138495,1002.0
1559,1985-04-09,0.0019097443,0.013069841,7.499846,1317.0
1560,1985-04-10,0.0016134859,0.0058641173,4.6724825,1420.0
1561,1985-04-11,0.0016257173,0.017291171,4.7291017,1414.0
1562,1985-04-12,0.0013933328,0.0061833085,2.2009454,1322.0
1563,1985-04-13,0.0015730498,0.011692242,4.1001143,1260.0
1564,1985-04-14,0.0015612382,0.006646592,3.8832767,1387.0
1565,1985-04-15,0.0015484397,0.0031175397,3.7004752,1313.0
1566,1985-04-16,0.0017669187,0.0011261911,5.702086,1248.0
1567,1985-04-17,0.001623714,0.0,4.3542647,1190.0
1568,1985-04-18,0.0017384579,0.0,5.3964586,1236.0
1569,1985-04-19,0.0021152652,0.0,8.465745,1110.0
1570,1985-04-20,0.00248159,0.0,10.939216,1058.0
1571,1985-04-21,0.0023995927,0.0,10.254542,1020.0
1572,1985-04-22,0.00241216,0.0,10.287713,984.0
1573,1985-04-23,0.0020262178,0.01243654,7.637236,973.0
1574,1985-04-24,0.0014467795,0.0,2.1619744,1038.0
1575,1985-04-25,0.0018566566,0.0,6.08203,1009.0
1576,1985-04-26,0.001643065,7.017763e-05,4.136547,996.0
1577,1985-04-27,0.0017132867,0.009526325,4.7162285,943.0
1578,1985-04-28,0.0012559136,0.005512762,-0.10386412,918.0
1579,1985-04-29,0.0014673057,0.00447754,2.1014564,938.0
1580,1985-04-30,0.0017850986,0.01014096,5.11744,943.0
1581,1985-05-01,0.0015270404,0.0031014613,5.700332,1224.0
1582,1985-05-02,0.001214709,0.008076207,2.0070374,1235.0
1583,1985-05-03,0.0011810369,0.000665634,1.4670242,1508.0
1584,1985-05-04,0.0014242165,0.0027964888,4.297891,1274.0
1585,1985-05-05,0.0016976311,0.0,7.137348,1188.0
1586,1985-05-06,0.0019007182,0.0047384114,8.834323,1148.0
1587,1985-05-07,0.0017031835,0.013266802,6.86727,1127.0
1588,1985-05-08,0.0014667549,0.027596552,4.4425263,1825.0
1589,1985-05-09,0.0015167764,0.00863498,5.097487,2392.0
1590,1985-05-10,0.0017242065,0.004967492,7.039632,2278.0
1591,1985-05-11,0.0019569176,0.0015284074,9.059978,1873.0
1592,1985-05-12,0.0022282712,0.0033863536,11.16298,1675.0
1593,1985-05-13,0.0021410808,0.017821547,10.470538,1574.0
1594,1985-05-14,0.0021899426,0.00074379845,10.967298,1539.0
1595,1985-05-15,0.0022732809,0.0009970848,11.606636,1551.0
1596,1985-05-16,0.0024919116,0.00078740454,13.08441,1550.0
1597,1985-05-17,0.0025295164,0.0011814134,13.2900715,1534.0
1598,1985-05-18,0.0022978655,0.0067365374,11.613079,1530.0
1599,1985-05-19,0.002452513,0.0030645307,12.643193,1494.0
1600,1985-05-20,0.0022704126,0.010954157,11.274917,1555.0
1601,1985-05-21,0.0020656874,0.01069259,9.7069235,1613.0
1602,1985-05-22,0.0018047874,0.008715525,7.431198,1696.0
1603,1985-05-23,0.0021037257,0.0009462805,9.958202,1750.0
1604,1985-05-24,0.0026633102,0.0,13.779494,1602.0
1605,1985-05-25,0.0029876141,0.0,15.699752,1501.0
1606,1985-05-26,0.0032760047,0.0,17.187672,1431.0
1607,1985-05-27,0.00305465,0.010025052,16.006634,1360.0
1608,1985-05-28,0.0026674846,0.011185311,13.676282,1458.0
1609,1985-05-29,0.0024488298,0.008031521,12.285952,1586.0
1610,1985-05-30,0.0026323595,0.0010227269,13.451076,1586.0
1611,1985-05-31,0.0026759822,0.0,13.731799,1525.0
1612,1985-06-01,0.0029865813,0.0,14.523892,1467.0
1613,1985-06-02,0.002895785,0.0,13.9568205,1430.0
1614,1985-06-03,0.003296279,0.00022914575,16.123825,1435.0
1615,1985-06-04,0.0034465406,0.012211375,16.779955,1438.0
1616,1985-06-05,0.0033749898,0.00476307,16.428823,1471.0
1617,1985-06-06,0.003213287,0.01873674,15.656565,1452.0
1618,1985-06-07,0.0026569248,0.019067124,12.405006,1656.0
1619,1985-06-08,0.0019490942,0.0053018606,7.326998,1688.0
1620,1985-06-09,0.002184434,0.00051503885,9.175526,1704.0
1621,1985-06-10,0.0019658965,0.011329944,7.394415,1681.0
1622,1985-06-11,0.0020539856,0.00015868491,8.093882,1766.0
1623,1985-06-12,0.002592188,0.003914402,11.911471,1721.0
1624,1985-06-13,0.0023536226,0.0006104336,10.375115,1624.0
1625,1985-06-14,0.0026690569,0.0059379525,12.399766,1634.0
1626,1985-06-15,0.002122291,0.0005186785,8.632066,1955.0
1627,1985-06-16,0.002351867,0.0007239178,10.313484,1917.0
1628,1985-06-17,0.0021590933,0.00045084825,8.831554,1751.0
1629,1985-06-18,0.0027093291,0.0,12.611133,1692.0
1630,1985-06-19,0.0027563083,0.027198205,12.829028,1618.0
1631,1985-06-20,0.002202899,0.0033252481,9.148245,1641.0
1632,1985-06-21,0.0028138107,0.008665723,13.208529,1682.0
1633,1985-06-22,0.002393517,0.01524652,10.5145645,1634.0
1634,1985-06-23,0.0024954213,0.0031465099,11.235954,1695.0
1635,1985-06-24,0.0025138555,0.0068672285,11.359922,1658.0
1636,1985-06-25,0.0026530125,0.0,12.274804,1646.0
1637,1985-06-26,0.0026151305,0.011655197,12.067641,1639.0
1638,1985-06-27,0.0023863749,0.0018753129,10.56347,1712.0
1639,1985-06-28,0.0025040722,0.0,11.347044,1662.0
1640,1985-06-29,0.0030713524,0.0,14.783407,1580.0
1641,1985-06-30,0.003560369,0.0051323636,17.253414,1508.0
1642,1985-07-01,0.0031244974,0.008942403,14.454789,1448.0
1643,1985-07-02,0.003206982,0.0,14.9398985,1438.0
1644,1985-07-03,0.004127604,0.0,19.25603,1435.0
1645,1985-07-04,0.0040251445,0.010755312,18.740852,1408.0
1646,1985-07-05,0.0034925106,0.0077617066,16.352722,1448.0
1647,1985-07-06,0.0032741749,0.0051946416,15.328318,1579.0
1648,1985-07-07,0.0032456194,0.0,15.237485,1640.0
1649,1985-07-08,0.0031844496,0.0,14.9448595,1577.0
1650,1985-07-09,0.0031528922,0.0019686464,14.748305,1523.0
1651,1985-07-10,0.0028990426,0.00024987513,13.354535,1497.0
1652,1985-07-11,0.0034213879,0.0,16.221292,1458.0
1653,1985-07-12,0.003604991,0.0,17.107523,1428.0
1654,1985-07-13,0.00395682,0.0,18.75264,1353.0
1655,1985-07-14,0.004685731,0.00088779215,21.713213,1305.0
1656,1985-07-15,0.0036753486,0.0044803983,17.562761,1290.0
1657,1985-07-16,0.0031636995,0.011534795,14.989052,1281.0
1658,1985-07-17,0.0036672251,0.0,17.599981,1315.0
1659,1985-07-18,0.004009512,0.0030728672,19.105566,1301.0
1660,1985-07-19,0.003432315,0.0027993564,16.52621,1273.0
1661,1985-07-20,0.0028273321,0.0071470714,13.266851,1221.0
1662,1985-07-21,0.0025543314,0.0,11.609946,1193.0
1663,1985-07-22,0.003443574,0.0,16.68669,1161.0
1664,1985-07-23,0.0037286996,0.0,18.131598,1130.0
1665,1985-07-24,0.0040373933,0.0,19.555048,1107.0
1666,1985-07-25,0.004398373,0.0,21.057987,1076.0
1667,1985-07-26,0.004540179,0.003065068,21.642815,1075.0
1668,1985-07-27,0.003294377,0.0067736553,16.096777,1034.0
1669,1985-07-28,0.0038337267,0.0057115518,18.71106,993.0
1670,1985-07-29,0.0033659006,0.014459979,16.59266,982.0
1671,1985-07-30,0.0031223726,0.001892256,15.367103,989.0
1672,1985-07-31,0.0028195817,0.0020142184,13.67701,995.0
1673,1985-08-01,0.0026508577,0.013755979,12.985698,1010.0
1674,1985-08-02,0.0029116592,0.0,14.613969,991.0
1675,1985-08-03,0.0032469567,0.0013041353,16.564882,986.0
1676,1985-08-04,0.0027987596,0.0,14.064918,996.0
1677,1985-08-05,0.0032164506,0.018834965,16.481428,997.0
1678,1985-08-06,0.0019590931,0.029054895,8.151073,1030.0
1679,1985-08-07,0.0021372351,0.00078727753,9.634128,1369.0
1680,1985-08-08,0.0026093016,0.0009707129,13.045021,1348.0
1681,1985-08-09,0.0033780455,0.0,17.485624,1313.0
1682,1985-08-10,0.0028094568,0.011164581,14.456027,1277.0
1683,1985-08-11,0.0034419887,0.0,17.927961,1239.0
1684,1985-08-12,0.0035081564,0.0028519463,18.348999,1207.0
1685,1985-08-13,0.003801187,0.0,19.816732,1210.0
1686,1985-08-14,0.0040672016,0.0013869761,21.038008,1190.0
1687,1985-08-15,0.003685085,0.0058818697,19.430164,1131.0
1688,1985-08-16,0.0031451092,0.0042772954,16.770605,1182.0
1689,1985-08-17,0.002628224,0.0022166246,13.743858,1146.0
1690,1985-08-18,0.0025880232,0.0,13.536603,1121.0
1691,1985-08-19,0.0033178404,0.0026423517,17.837217,1077.0
1692,1985-08-20,0.0028840785,0.0,15.514933,1083.0
1693,1985-08-21,0.0033409686,0.0,18.121208,1065.0
1694,1985-08-22,0.0033991481,0.0,18.482477,1036.0
1695,1985-08-23,0.0031757567,0.0005573412,17.364367,1012.0
1696,1985-08-24,0.0033133277,0.0076643243,18.13394,984.0
1697,1985-08-25,0.0024476934,0.04343843,13.009018,999.0
1698,1985-08-26,0.001872594,0.00995837,8.541577,1231.0
1699,1985-08-27,0.0019516874,0.0,9.32813,1594.0
1700,1985-08-28,0.0021745027,0.0,11.218613,1378.0
1701,1985-08-29,0.002394909,0.0,12.921881,1340.0
1702,1985-08-30,0.0028365199,0.0,15.849712,1308.0
1703,1985-08-31,0.0031871311,0.0,17.92332,1255.0
1704,1985-09-01,0.002376169,0.023412144,13.525172,1189.0
1705,1985-09-02,0.0026063009,0.0,15.182739,1172.0
1706,1985-09-03,0.0023314557,0.019966375,13.334515,1183.0
1707,1985-09-04,0.0019886196,0.0,10.7446575,1356.0
1708,1985-09-05,0.0024029943,0.01107494,14.019538,1250.0
1709,1985-09-06,0.0016935831,0.0,8.238696,1253.0
1710,1985-09-07,0.0016990528,0.0,8.3560705,1323.0
1711,1985-09-08,0.0020826433,0.0,11.815728,1180.0
1712,1985-09-09,0.0017861908,0.00065261184,9.31067,1136.0
1713,1985-09-10,0.0019088199,0.0,10.507815,1098.0
1714,1985-09-11,0.0023744071,0.0,14.25708,1051.0
1715,1985-09-12,0.002432217,0.0,14.740593,1014.0
1716,1985-09-13,0.0024911042,0.0,15.225009,993.0
1717,1985-09-14,0.002092732,0.0005221649,12.350537,1000.0
1718,1985-09-15,0.0019612978,0.003705631,11.33844,968.0
1719,1985-09-16,0.0017029182,0.0,9.030774,963.0
1720,1985-09-17,0.0021303145,0.0,12.872941,958.0
1721,1985-09-18,0.0025600763,0.0,16.086298,912.0
1722,1985-09-19,0.002699,0.0,17.044825,881.0
1723,1985-09-20,0.0027249118,0.0,17.292282,833.0
1724,1985-09-21,0.0027301882,0.0,17.423721,777.0
1725,1985-09-22,0.0026223417,0.0,16.81986,762.0
1726,1985-09-23,0.0026032494,0.0,16.781643,744.0
1727,1985-09-24,0.0025449088,0.0,16.478123,722.0
1728,1985-09-25,0.0024617433,0.0,15.975978,682.0
1729,1985-09-26,0.002238573,0.0,14.425749,682.0
1730,1985-09-27,0.0022718946,0.0,14.76138,654.0
1731,1985-09-28,0.0022608023,0.0,14.758328,646.0
1732,1985-09-29,0.002124369,0.0,13.771346,622.0
1733,1985-09-30,0.0021497512,0.0,14.055815,607.0
1734,1985-10-01,0.0020607358,0.0,15.621619,591.0
1735,1985-10-02,0.002076853,0.0,15.852054,586.0
1736,1985-10-03,0.002093174,0.0,16.090038,573.0
1737,1985-10-04,0.0021733083,7.999764e-05,16.827845,565.0
1738,1985-10-05,0.0019263749,0.0044393754,14.7622795,558.0
1739,1985-10-06,0.001681559,0.003472504,12.519746,559.0
1740,1985-10-07,0.0017686518,0.0,13.48393,537.0
1741,1985-10-08,0.0013596494,0.0024507362,9.113069,534.0
1742,1985-10-09,0.0012646298,0.00043972058,8.045985,529.0
1743,1985-10-10,0.0013040775,0.0,8.598154,522.0
1744,1985-10-11,0.001612857,0.0,12.227571,511.0
1745,1985-10-12,0.0014429974,0.0,10.413017,517.0
1746,1985-10-13,0.0011167008,0.0,6.1792517,496.0
1747,1985-10-14,0.0011669758,0.0,7.0485406,488.0
1748,1985-10-15,0.001202836,0.00014409974,7.6648808,477.0
1749,1985-10-16,0.0010371946,0.0,5.1877613,475.0
1750,1985-10-17,0.0011641027,0.0,7.19916,471.0
1751,1985-10-18,0.001231644,0.0,8.28524,473.0
1752,1985-10-19,0.0010135869,0.0,5.0295324,452.0
1753,1985-10-20,0.0010283885,0.0,5.360926,444.0
1754,1985-10-21,0.001046828,0.0,5.7917476,443.0
1755,1985-10-22,0.0010186912,0.00046143495,5.4060345,445.0
1756,1985-10-23,0.0009436842,0.0,4.1343155,439.0
1757,1985-10-24,0.00094764266,0.0,4.3362665,435.0
1758,1985-10-25,0.0009680992,0.0,4.7885804,428.0
1759,1985-10-26,0.0009947092,0.0,5.3343453,430.0
1760,1985-10-27,0.00094043865,0.0,4.45953,427.0
1761,1985-10-28,0.00089090405,0.0,3.6098115,419.0
1762,1985-10-29,0.00084907375,0.0,2.8326156,423.0
1763,1985-10-30,0.0009958018,0.0,5.639343,413.0
1764,1985-10-31,0.0009778306,0.00082800107,5.456814,441.0
1765,1985-11-01,0.0007832285,0.005839908,5.657134,449.0
1766,1985-11-02,0.0006944638,0.00037889965,3.8317478,432.0
1767,1985-11-03,0.0007101732,0.0,4.1220517,415.0
1768,1985-11-04,0.00079738646,0.004836096,6.3055205,415.0
1769,1985-11-05,0.00082928175,0.02985028,7.063249,415.0
1770,1985-11-06,0.0006050497,0.0017928263,1.9580393,551.0
1771,1985-11-07,0.0006712633,0.00017864633,3.700405,490.0
1772,1985-11-08,0.000849026,0.012666096,7.736104,458.0
1773,1985-11-09,0.0010104865,0.020161282,10.733988,477.0
1774,1985-11-10,0.00073536474,0.015003693,5.2037315,661.0
1775,1985-11-11,0.0004901731,0.0,-0.97016424,1052.0
1776,1985-11-12,0.00052447367,0.0021544585,0.06579515,686.0
1777,1985-11-13,0.00043808692,0.004999633,-2.476483,612.0
1778,1985-11-14,0.00042507309,0.0,-2.8596053,599.0
1779,1985-11-15,0.0004052778,0.0,-3.6235552,582.0
1780,1985-11-16,0.00040816664,0.0,-3.4724333,581.0
1781,1985-11-17,0.0003995437,0.0,-3.7109752,551.0
1782,1985-11-18,0.0003918306,0.00012099116,-4.1267257,552.0
1783,1985-11-19,0.00042376496,0.0014501807,-2.8238146,525.0
1784,1985-11-20,0.00044561276,0.0029782904,-1.9956703,504.0
1785,1985-11-21,0.0004025912,0.0028913142,-3.4264293,505.0
1786,1985-11-22,0.00041428788,0.0007094001,-2.9777005,517.0
1787,1985-11-23,0.00040057278,0.00012041599,-3.457008,485.0
1788,1985-11-24,0.00042690517,0.0,-2.468937,474.0
1789,1985-11-25,0.00040997216,0.0,-2.8378398,466.0
1790,1985-11-26,0.00035155308,0.0,-5.220452,454.0
1791,1985-11-27,0.0003128818,0.00076940673,-6.9891853,462.0
1792,1985-11-28,0.0004040219,0.005231691,-2.903194,467.0
1793,1985-11-29,0.00041062728,0.0010278854,-2.5377188,479.0
1794,1985-11-30,0.00053412234,0.0034833234,1.5527562,491.0
1795,1985-12-01,0.0005583088,0.0,1.974794,573.0
1796,1985-12-02,0.00056137523,0.0,2.1159234,608.0
1797,1985-12-03,0.00063791854,0.0,4.105348,585.0
1798,1985-12-04,0.0006973953,0.0,5.541992,566.0
1799,1985-12-05,0.00070736045,0.0,5.7631884,556.0
1800,1985-12-06,0.0006796382,0.0,5.0341525,525.0
1801,1985-12-07,0.0006354206,6.1024126e-05,4.174421,525.0
1802,1985-12-08,0.0006572188,0.00047671664,4.62155,499.0
1803,1985-12-09,0.00070548046,0.012626293,5.7492146,487.0
1804,1985-12-10,0.0005877725,0.0016908528,2.8932385,504.0
1805,1985-12-11,0.0004678224,0.0,-0.5145746,494.0
1806,1985-12-12,0.00044944344,0.0,-1.1108414,485.0
1807,1985-12-13,0.00046250597,0.0,-0.64032143,479.0
1808,1985-12-14,0.00067121076,0.00018283557,5.0002522,479.0
1809,1985-12-15,0.00057864527,0.0,2.846444,451.0
1810,1985-12-16,0.0005236176,0.0,1.2952864,444.0
1811,1985-12-17,0.00050413684,0.0,0.73738813,447.0
1812,1985-12-18,0.00056534645,0.0011443184,2.5113575,448.0
1813,1985-12-19,0.0004777301,0.0,-0.079780996,461.0
1814,1985-12-20,0.00043436183,0.0,-1.5515828,456.0
1815,1985-12-21,0.0004838551,0.0,0.08094381,444.0
1816,1985-12-22,0.00051236316,0.0,0.95342374,427.0
1817,1985-12-23,0.000508386,5.811195e-05,0.8686861,421.0
1818,1985-12-24,0.0006003525,0.0026669062,3.462232,410.0
1819,1985-12-25,0.00062519964,0.011228123,4.0858893,418.0
1820,1985-12-26,0.0005792823,0.0011877075,2.8939981,549.0
1821,1985-12-27,0.00053102506,0.0039407494,1.5267334,482.0
1822,1985-12-28,0.0006227536,0.022929454,3.828909,480.0
1823,1985-12-29,0.00044009511,0.0034369344,-1.6709579,760.0
1824,1985-12-30,0.00032359723,0.0013010505,-6.558073,650.0
1825,1985-12-31,0.00034195953,0.0022826265,-5.9339695,547.0
1826,1986-01-01,0.00038225227,0.0046355897,-5.490854,508.0
1827,1986-01-02,0.0005157346,0.00022674058,-1.0216784,501.0
1828,1986-01-03,0.0005647199,0.00736112,0.5700364,494.0
1829,1986-01-04,0.0003593456,0.0,-6.580264,495.0
1830,1986-01-05,0.00043697856,0.0053276713,-3.5087404,476.0
1831,1986-01-06,0.0004931158,0.002103978,-1.542514,464.0
1832,1986-01-07,0.00037906916,0.0,-5.8464494,462.0
1833,1986-01-08,0.00048395921,0.00066882244,-2.041322,448.0
1834,1986-01-09,0.0005867638,0.00041967552,0.93082327,448.0
1835,1986-01-10,0.00063067256,0.012126496,2.0178256,446.0
1836,1986-01-11,0.00069763284,0.028186463,3.5799835,749.0
1837,1986-01-12,0.0005723542,0.008213699,0.45607415,1367.0
1838,1986-01-13,0.0006970326,0.018535027,3.4933553,983.0
1839,1986-01-14,0.00072978594,0.013811273,4.1974983,1227.0
1840,1986-01-15,0.00060068065,0.012807948,1.1663643,1430.0
1841,1986-01-16,0.0005053673,0.005401009,-1.5461506,1138.0
1842,1986-01-17,0.00043659084,0.0014007005,-3.8608828,1034.0
1843,1986-01-18,0.0005540735,0.0061793043,-0.29616973,930.0
1844,1986-01-19,0.00077418954,0.007077395,4.895002,917.0
1845,1986-01-20,0.0005132005,0.0004727147,-1.4640181,1102.0
1846,1986-01-21,0.00054777344,0.00080452306,-0.57713234,1007.0
1847,1986-01-22,0.00059054844,0.003470264,0.466826,968.0
1848,1986-01-23,0.00066269794,0.032359056,2.2245018,992.0
1849,1986-01-24,0.00050576177,0.008723347,-1.8677415,2028.0
1850,1986-01-25,0.00047429642,0.0068055107,-2.9582853,1528.0
1851,1986-01-26,0.00038954784,0.00090324605,-6.149783,1232.0
1852,1986-01-27,0.0003545372,0.0,-7.81903,1135.0
1853,1986-01-28,0.0004378588,0.00033717617,-4.479007,1078.0
1854,1986-01-29,0.00049263815,0.004204816,-2.5601144,1039.0
1855,1986-01-30,0.0005237993,0.0044348305,-1.6987433,994.0
1856,1986-01-31,0.00058596884,0.008934392,-0.05256881,942.0
1857,1986-02-01,0.0007781697,0.0025628807,-2.3738487,874.0
1858,1986-02-02,0.00070461025,0.00022987499,-4.09288,842.0
1859,1986-02-03,0.0007267531,0.0,-3.8584626,813.0
1860,1986-02-04,0.0006528546,0.0,-5.271336,755.0
1861,1986-02-05,0.000630473,0.0,-5.629523,706.0
1862,1986-02-06,0.000625913,0.0,-5.7587986,672.0
1863,1986-02-07,0.000531884,9.13252e-05,-8.552949,655.0
1864,1986-02-08,0.00045017546,0.000101804915,-11.471515,631.0
1865,1986-02-09,0.00041745423,0.0051297415,-12.682476,591.0
1866,1986-02-10,0.000456913,0.0,-11.152977,585.0
1867,1986-02-11,0.00048322268,0.0,-10.386814,576.0
1868,1986-02-12,0.0005057104,0.0,-9.806018,595.0
1869,1986-02-13,0.0005661241,6.129065e-05,-8.035303,583.0
1870,1986-02-14,0.0006312981,0.0,-6.2688003,572.0
1871,1986-02-15,0.0007255,0.0,-4.1416144,554.0
1872,1986-02-16,0.0007934789,0.0016237905,-2.94154,549.0
1873,1986-02-17,0.0008332586,0.0064516896,-2.0010974,537.0
1874,1986-02-18,0.0010280823,0.00752948,0.9402062,532.0
